LowBirthWeightIndLowBirthWeightIndDesc,BirthAgeGroupAgeGroupDesc,YearBirthYearDesc,CountyCountyName,BirthCount,Birth Count_PCT,SORT
Normal birth weight (2500g+),35 to 39,2006,Paulding,*,*,1906
Normal birth weight (2500g+),40 to 44,2006,Paulding,0,0.0,1907
Normal birth weight (2500g+),45 and older,2006,Paulding,0,0.0,1908
Low birth weight (<2500g),Less than 15,2006,Pending,0,0.0,1920
Low birth weight (<2500g),15 to 17,2006,Pending,0,0.0,1921
Low birth weight (<2500g),18 to 19,2006,Pending,0,0.0,1922
Low birth weight (<2500g),20 to 24,2006,Pending,0,0.0,1923
Low birth weight (<2500g),25 to 29,2006,Pending,0,0.0,1924
Low birth weight (<2500g),30 to 34,2006,Pending,0,0.0,1925
Low birth weight (<2500g),35 to 39,2006,Pending,0,0.0,1926
Low birth weight (<2500g),40 to 44,2006,Pending,0,0.0,1927
Low birth weight (<2500g),45 and older,2006,Pending,0,0.0,1928
Normal birth weight (2500g+),Less than 15,2006,Pending,0,0.0,1930
Normal birth weight (2500g+),15 to 17,2006,Pending,0,0.0,1931
Normal birth weight (2500g+),18 to 19,2006,Pending,0,0.0,1932
Normal birth weight (2500g+),20 to 24,2006,Pending,0,0.0,1933
Normal birth weight (2500g+),25 to 29,2006,Pending,0,0.0,1934
Normal birth weight (2500g+),30 to 34,2006,Pending,0,0.0,1935
Normal birth weight (2500g+),35 to 39,2006,Pending,0,0.0,1936
Normal birth weight (2500g+),40 to 44,2006,Pending,0,0.0,1937
Normal birth weight (2500g+),45 and older,2006,Pending,0,0.0,1938
Low birth weight (<2500g),Less than 15,2006,Perry,0,0.0,1950
Low birth weight (<2500g),15 to 17,2006,Perry,0,0.0,1951
Low birth weight (<2500g),18 to 19,2006,Perry,7,1.5,1952
Low birth weight (<2500g),20 to 24,2006,Perry,22,4.6,1953
Low birth weight (<2500g),25 to 29,2006,Perry,6,1.3,1954
Low birth weight (<2500g),30 to 34,2006,Perry,6,1.3,1955
Low birth weight (<2500g),35 to 39,2006,Perry,5,1.0,1956
Low birth weight (<2500g),40 to 44,2006,Perry,*,*,1957
Low birth weight (<2500g),45 and older,2006,Perry,0,0.0,1958
Normal birth weight (2500g+),Less than 15,2006,Perry,0,0.0,1960
Normal birth weight (2500g+),15 to 17,2006,Perry,*,*,1961
Normal birth weight (2500g+),18 to 19,2006,Perry,39,8.2,1962
Normal birth weight (2500g+),20 to 24,2006,Perry,135,28.3,1963
Normal birth weight (2500g+),25 to 29,2006,Perry,130,27.3,1964
Normal birth weight (2500g+),30 to 34,2006,Perry,63,13.2,1965
Normal birth weight (2500g+),35 to 39,2006,Perry,38,8.0,1966
Normal birth weight (2500g+),40 to 44,2006,Perry,*,*,1967
Normal birth weight (2500g+),45 and older,2006,Perry,*,*,1968
Low birth weight (<2500g),Less than 15,2006,Pickaway,0,0.0,1980
Low birth weight (<2500g),15 to 17,2006,Pickaway,1,0.2,1981
Low birth weight (<2500g),18 to 19,2006,Pickaway,8,1.3,1982
Low birth weight (<2500g),20 to 24,2006,Pickaway,24,3.9,1983
Low birth weight (<2500g),25 to 29,2006,Pickaway,9,1.5,1984
Low birth weight (<2500g),30 to 34,2006,Pickaway,5,0.8,1985
Low birth weight (<2500g),35 to 39,2006,Pickaway,3,0.5,1986
Low birth weight (<2500g),40 to 44,2006,Pickaway,0,0.0,1987
Low birth weight (<2500g),45 and older,2006,Pickaway,0,0.0,1988
Normal birth weight (2500g+),Less than 15,2006,Pickaway,*,*,1990
Normal birth weight (2500g+),15 to 17,2006,Pickaway,*,*,1991
Normal birth weight (2500g+),18 to 19,2006,Pickaway,51,8.3,1992
Normal birth weight (2500g+),20 to 24,2006,Pickaway,148,24.0,1993
Normal birth weight (2500g+),25 to 29,2006,Pickaway,181,29.3,1994
Normal birth weight (2500g+),30 to 34,2006,Pickaway,105,17.0,1995
Normal birth weight (2500g+),35 to 39,2006,Pickaway,55,8.9,1996
Normal birth weight (2500g+),40 to 44,2006,Pickaway,*,*,1997
Normal birth weight (2500g+),45 and older,2006,Pickaway,*,*,1998
Low birth weight (<2500g),Less than 15,2006,Pike,0,0.0,2010
Low birth weight (<2500g),15 to 17,2006,Pike,0,0.0,2011
Low birth weight (<2500g),18 to 19,2006,Pike,6,1.6,2012
Low birth weight (<2500g),20 to 24,2006,Pike,12,3.2,2013
Low birth weight (<2500g),25 to 29,2006,Pike,8,2.1,2014
Low birth weight (<2500g),30 to 34,2006,Pike,4,1.1,2015
Low birth weight (<2500g),35 to 39,2006,Pike,0,0.0,2016
Low birth weight (<2500g),40 to 44,2006,Pike,0,0.0,2017
Low birth weight (<2500g),45 and older,2006,Pike,0,0.0,2018
Normal birth weight (2500g+),Less than 15,2006,Pike,*,*,2020
Normal birth weight (2500g+),15 to 17,2006,Pike,*,*,2021
Normal birth weight (2500g+),18 to 19,2006,Pike,44,11.6,2022
Normal birth weight (2500g+),20 to 24,2006,Pike,135,35.6,2023
Normal birth weight (2500g+),25 to 29,2006,Pike,81,21.4,2024
Normal birth weight (2500g+),30 to 34,2006,Pike,39,10.3,2025
Normal birth weight (2500g+),35 to 39,2006,Pike,31,8.2,2026
Normal birth weight (2500g+),40 to 44,2006,Pike,*,*,2027
Normal birth weight (2500g+),45 and older,2006,Pike,0,0.0,2028
Low birth weight (<2500g),Less than 15,2006,Portage,0,0.0,2040
Low birth weight (<2500g),15 to 17,2006,Portage,7,0.4,2041
Low birth weight (<2500g),18 to 19,2006,Portage,6,0.4,2042
Low birth weight (<2500g),20 to 24,2006,Portage,26,1.6,2043
Low birth weight (<2500g),25 to 29,2006,Portage,40,2.5,2044
Low birth weight (<2500g),30 to 34,2006,Portage,31,1.9,2045
Low birth weight (<2500g),35 to 39,2006,Portage,13,0.8,2046
Low birth weight (<2500g),40 to 44,2006,Portage,3,0.2,2047
Low birth weight (<2500g),45 and older,2006,Portage,0,0.0,2048
Normal birth weight (2500g+),Less than 15,2006,Portage,*,*,2050
Normal birth weight (2500g+),15 to 17,2006,Portage,34,2.1,2051
Normal birth weight (2500g+),18 to 19,2006,Portage,84,5.2,2052
Normal birth weight (2500g+),20 to 24,2006,Portage,353,21.8,2053
Normal birth weight (2500g+),25 to 29,2006,Portage,441,27.3,2054
Normal birth weight (2500g+),30 to 34,2006,Portage,361,22.3,2055
Normal birth weight (2500g+),35 to 39,2006,Portage,182,11.2,2056
Normal birth weight (2500g+),40 to 44,2006,Portage,33,2.0,2057
Normal birth weight (2500g+),45 and older,2006,Portage,*,*,2058
Low birth weight (<2500g),Less than 15,2006,Preble,0,0.0,2070
Low birth weight (<2500g),15 to 17,2006,Preble,1,0.2,2071
Low birth weight (<2500g),18 to 19,2006,Preble,4,0.8,2072
Low birth weight (<2500g),20 to 24,2006,Preble,10,2.0,2073
Low birth weight (<2500g),25 to 29,2006,Preble,13,2.6,2074
Low birth weight (<2500g),30 to 34,2006,Preble,6,1.2,2075
Low birth weight (<2500g),35 to 39,2006,Preble,0,0.0,2076
Low birth weight (<2500g),40 to 44,2006,Preble,*,*,2077
Low birth weight (<2500g),45 and older,2006,Preble,0,0.0,2078
Normal birth weight (2500g+),Less than 15,2006,Preble,0,0.0,2080
Normal birth weight (2500g+),15 to 17,2006,Preble,*,*,2081
Normal birth weight (2500g+),18 to 19,2006,Preble,39,7.9,2082
Normal birth weight (2500g+),20 to 24,2006,Preble,149,30.1,2083
Normal birth weight (2500g+),25 to 29,2006,Preble,136,27.5,2084
Normal birth weight (2500g+),30 to 34,2006,Preble,71,14.3,2085
Normal birth weight (2500g+),35 to 39,2006,Preble,43,8.7,2086
Normal birth weight (2500g+),40 to 44,2006,Preble,*,*,2087
Normal birth weight (2500g+),45 and older,2006,Preble,0,0.0,2088
Low birth weight (<2500g),Less than 15,2006,Putnam,0,0.0,2100
Low birth weight (<2500g),15 to 17,2006,Putnam,*,*,2101
Low birth weight (<2500g),18 to 19,2006,Putnam,1,0.2,2102
Low birth weight (<2500g),20 to 24,2006,Putnam,8,1.6,2103
Low birth weight (<2500g),25 to 29,2006,Putnam,7,1.4,2104
Low birth weight (<2500g),30 to 34,2006,Putnam,5,1.0,2105
Low birth weight (<2500g),35 to 39,2006,Putnam,0,0.0,2106
Low birth weight (<2500g),40 to 44,2006,Putnam,0,0.0,2107
Low birth weight (<2500g),45 and older,2006,Putnam,0,0.0,2108
Normal birth weight (2500g+),Less than 15,2006,Putnam,0,0.0,2110
Normal birth weight (2500g+),15 to 17,2006,Putnam,*,*,2111
Normal birth weight (2500g+),18 to 19,2006,Putnam,30,6.0,2112
Normal birth weight (2500g+),20 to 24,2006,Putnam,97,19.4,2113
Normal birth weight (2500g+),25 to 29,2006,Putnam,194,38.8,2114
Normal birth weight (2500g+),30 to 34,2006,Putnam,106,21.2,2115
Normal birth weight (2500g+),35 to 39,2006,Putnam,39,7.8,2116
Normal birth weight (2500g+),40 to 44,2006,Putnam,*,*,2117
Normal birth weight (2500g+),45 and older,2006,Putnam,0,0.0,2118
Low birth weight (<2500g),Less than 15,2006,Richland,*,*,2130
Low birth weight (<2500g),15 to 17,2006,Richland,6,0.4,2131
Low birth weight (<2500g),18 to 19,2006,Richland,10,0.6,2132
Low birth weight (<2500g),20 to 24,2006,Richland,57,3.5,2133
Low birth weight (<2500g),25 to 29,2006,Richland,34,2.1,2134
Low birth weight (<2500g),30 to 34,2006,Richland,24,1.5,2135
Low birth weight (<2500g),35 to 39,2006,Richland,17,1.0,2136
Low birth weight (<2500g),40 to 44,2006,Richland,0,0.0,2137
Low birth weight (<2500g),45 and older,2006,Richland,0,0.0,2138
Normal birth weight (2500g+),Less than 15,2006,Richland,*,*,2140
Normal birth weight (2500g+),15 to 17,2006,Richland,66,4.1,2141
Normal birth weight (2500g+),18 to 19,2006,Richland,146,9.0,2142
Normal birth weight (2500g+),20 to 24,2006,Richland,450,27.7,2143
Normal birth weight (2500g+),25 to 29,2006,Richland,442,27.2,2144
Normal birth weight (2500g+),30 to 34,2006,Richland,253,15.6,2145
Normal birth weight (2500g+),35 to 39,2006,Richland,101,6.2,2146
Normal birth weight (2500g+),40 to 44,2006,Richland,*,*,2147
Normal birth weight (2500g+),45 and older,2006,Richland,0,0.0,2148
Low birth weight (<2500g),Less than 15,2006,Ross,0,0.0,2160
Low birth weight (<2500g),15 to 17,2006,Ross,5,0.6,2161
Low birth weight (<2500g),18 to 19,2006,Ross,7,0.8,2162
Low birth weight (<2500g),20 to 24,2006,Ross,32,3.6,2163
Low birth weight (<2500g),25 to 29,2006,Ross,19,2.1,2164
Low birth weight (<2500g),30 to 34,2006,Ross,14,1.6,2165
Low birth weight (<2500g),35 to 39,2006,Ross,7,0.8,2166
Low birth weight (<2500g),40 to 44,2006,Ross,*,*,2167
Low birth weight (<2500g),45 and older,2006,Ross,0,0.0,2168
Normal birth weight (2500g+),Less than 15,2006,Ross,*,*,2170
Normal birth weight (2500g+),15 to 17,2006,Ross,36,4.0,2171
Normal birth weight (2500g+),18 to 19,2006,Ross,70,7.8,2172
Normal birth weight (2500g+),20 to 24,2006,Ross,280,31.2,2173
Normal birth weight (2500g+),25 to 29,2006,Ross,247,27.5,2174
Normal birth weight (2500g+),30 to 34,2006,Ross,116,12.9,2175
Normal birth weight (2500g+),35 to 39,2006,Ross,55,6.1,2176
Normal birth weight (2500g+),40 to 44,2006,Ross,*,*,2177
Normal birth weight (2500g+),45 and older,2006,Ross,0,0.0,2178
Low birth weight (<2500g),Less than 15,2006,Sandusky,0,0.0,2190
Low birth weight (<2500g),15 to 17,2006,Sandusky,2,0.3,2191
Low birth weight (<2500g),18 to 19,2006,Sandusky,3,0.4,2192
Low birth weight (<2500g),20 to 24,2006,Sandusky,16,2.0,2193
Low birth weight (<2500g),25 to 29,2006,Sandusky,16,2.0,2194
Low birth weight (<2500g),30 to 34,2006,Sandusky,11,1.4,2195
Low birth weight (<2500g),35 to 39,2006,Sandusky,3,0.4,2196
Low birth weight (<2500g),40 to 44,2006,Sandusky,*,*,2197
Low birth weight (<2500g),45 and older,2006,Sandusky,0,0.0,2198
Normal birth weight (2500g+),Less than 15,2006,Sandusky,0,0.0,2200
Normal birth weight (2500g+),15 to 17,2006,Sandusky,*,*,2201
Normal birth weight (2500g+),18 to 19,2006,Sandusky,70,8.8,2202
Normal birth weight (2500g+),20 to 24,2006,Sandusky,208,26.2,2203
Normal birth weight (2500g+),25 to 29,2006,Sandusky,235,29.6,2204
Normal birth weight (2500g+),30 to 34,2006,Sandusky,129,16.2,2205
Normal birth weight (2500g+),35 to 39,2006,Sandusky,73,9.2,2206
Normal birth weight (2500g+),40 to 44,2006,Sandusky,*,*,2207
Normal birth weight (2500g+),45 and older,2006,Sandusky,0,0.0,2208
Low birth weight (<2500g),Less than 15,2006,Scioto,0,0.0,2220
Low birth weight (<2500g),15 to 17,2006,Scioto,3,0.3,2221
Low birth weight (<2500g),18 to 19,2006,Scioto,12,1.2,2222
Low birth weight (<2500g),20 to 24,2006,Scioto,47,4.6,2223
Low birth weight (<2500g),25 to 29,2006,Scioto,24,2.4,2224
Low birth weight (<2500g),30 to 34,2006,Scioto,12,1.2,2225
Low birth weight (<2500g),35 to 39,2006,Scioto,5,0.5,2226
Low birth weight (<2500g),40 to 44,2006,Scioto,*,*,2227
Low birth weight (<2500g),45 and older,2006,Scioto,0,0.0,2228
Normal birth weight (2500g+),Less than 15,2006,Scioto,*,*,2230
Normal birth weight (2500g+),15 to 17,2006,Scioto,49,4.8,2231
Normal birth weight (2500g+),18 to 19,2006,Scioto,89,8.8,2232
Normal birth weight (2500g+),20 to 24,2006,Scioto,356,35.1,2233
Normal birth weight (2500g+),25 to 29,2006,Scioto,246,24.3,2234
Normal birth weight (2500g+),30 to 34,2006,Scioto,110,10.9,2235
Normal birth weight (2500g+),35 to 39,2006,Scioto,49,4.8,2236
Normal birth weight (2500g+),40 to 44,2006,Scioto,*,*,2237
Normal birth weight (2500g+),45 and older,2006,Scioto,0,0.0,2238
Low birth weight (<2500g),Less than 15,2006,Seneca,0,0.0,2250
Low birth weight (<2500g),15 to 17,2006,Seneca,3,0.4,2251
Low birth weight (<2500g),18 to 19,2006,Seneca,7,1.0,2252
Low birth weight (<2500g),20 to 24,2006,Seneca,13,1.8,2253
Low birth weight (<2500g),25 to 29,2006,Seneca,11,1.5,2254
Low birth weight (<2500g),30 to 34,2006,Seneca,12,1.7,2255
Low birth weight (<2500g),35 to 39,2006,Seneca,5,0.7,2256
Low birth weight (<2500g),40 to 44,2006,Seneca,*,*,2257
Low birth weight (<2500g),45 and older,2006,Seneca,0,0.0,2258
Normal birth weight (2500g+),Less than 15,2006,Seneca,0,0.0,2260
Normal birth weight (2500g+),15 to 17,2006,Seneca,*,*,2261
Normal birth weight (2500g+),18 to 19,2006,Seneca,42,5.9,2262
Normal birth weight (2500g+),20 to 24,2006,Seneca,204,28.5,2263
Normal birth weight (2500g+),25 to 29,2006,Seneca,220,30.7,2264
Normal birth weight (2500g+),30 to 34,2006,Seneca,127,17.7,2265
Normal birth weight (2500g+),35 to 39,2006,Seneca,41,5.7,2266
Normal birth weight (2500g+),40 to 44,2006,Seneca,*,*,2267
Normal birth weight (2500g+),45 and older,2006,Seneca,0,0.0,2268
Low birth weight (<2500g),Less than 15,2006,Shelby,*,*,2280
Low birth weight (<2500g),15 to 17,2006,Shelby,2,0.3,2281
Low birth weight (<2500g),18 to 19,2006,Shelby,4,0.6,2282
Low birth weight (<2500g),20 to 24,2006,Shelby,16,2.3,2283
Low birth weight (<2500g),25 to 29,2006,Shelby,11,1.6,2284
Low birth weight (<2500g),30 to 34,2006,Shelby,10,1.4,2285
Low birth weight (<2500g),35 to 39,2006,Shelby,5,0.7,2286
Low birth weight (<2500g),40 to 44,2006,Shelby,1,0.1,2287
Low birth weight (<2500g),45 and older,2006,Shelby,0,0.0,2288
Normal birth weight (2500g+),Less than 15,2006,Shelby,*,*,2290
Normal birth weight (2500g+),15 to 17,2006,Shelby,*,*,2291
Normal birth weight (2500g+),18 to 19,2006,Shelby,50,7.1,2292
Normal birth weight (2500g+),20 to 24,2006,Shelby,178,25.4,2293
Normal birth weight (2500g+),25 to 29,2006,Shelby,229,32.7,2294
Normal birth weight (2500g+),30 to 34,2006,Shelby,116,16.5,2295
Normal birth weight (2500g+),35 to 39,2006,Shelby,45,6.4,2296
Normal birth weight (2500g+),40 to 44,2006,Shelby,*,*,2297
Normal birth weight (2500g+),45 and older,2006,Shelby,0,0.0,2298
Low birth weight (<2500g),Less than 15,2006,Stark,*,*,2310
Low birth weight (<2500g),15 to 17,2006,Stark,17,0.4,2311
Low birth weight (<2500g),18 to 19,2006,Stark,45,1.0,2312
Low birth weight (<2500g),20 to 24,2006,Stark,122,2.7,2313
Low birth weight (<2500g),25 to 29,2006,Stark,110,2.4,2314
Low birth weight (<2500g),30 to 34,2006,Stark,68,1.5,2315
Low birth weight (<2500g),35 to 39,2006,Stark,40,0.9,2316
Low birth weight (<2500g),40 to 44,2006,Stark,14,0.3,2317
Low birth weight (<2500g),45 and older,2006,Stark,0,0.0,2318
Normal birth weight (2500g+),Less than 15,2006,Stark,*,*,2320
Normal birth weight (2500g+),15 to 17,2006,Stark,100,2.2,2321
Normal birth weight (2500g+),18 to 19,2006,Stark,281,6.2,2322
Normal birth weight (2500g+),20 to 24,2006,Stark,1127,25.0,2323
Normal birth weight (2500g+),25 to 29,2006,Stark,1241,27.5,2324
Normal birth weight (2500g+),30 to 34,2006,Stark,862,19.1,2325
Normal birth weight (2500g+),35 to 39,2006,Stark,403,8.9,2326
Normal birth weight (2500g+),40 to 44,2006,Stark,76,1.7,2327
Normal birth weight (2500g+),45 and older,2006,Stark,*,*,2328
Low birth weight (<2500g),Less than 15,2006,Summit,0,0.0,2340
Low birth weight (<2500g),15 to 17,2006,Summit,24,0.4,2341
Low birth weight (<2500g),18 to 19,2006,Summit,56,0.8,2342
Low birth weight (<2500g),20 to 24,2006,Summit,123,1.9,2343
Low birth weight (<2500g),25 to 29,2006,Summit,156,2.4,2344
Low birth weight (<2500g),30 to 34,2006,Summit,124,1.9,2345
Low birth weight (<2500g),35 to 39,2006,Summit,84,1.3,2346
Low birth weight (<2500g),40 to 44,2006,Summit,15,0.2,2347
Low birth weight (<2500g),45 and older,2006,Summit,0,0.0,2348
Normal birth weight (2500g+),Less than 15,2006,Summit,*,*,2350
Normal birth weight (2500g+),15 to 17,2006,Summit,175,2.6,2351
Normal birth weight (2500g+),18 to 19,2006,Summit,404,6.1,2352
Normal birth weight (2500g+),20 to 24,2006,Summit,1464,22.1,2353
Normal birth weight (2500g+),25 to 29,2006,Summit,1737,26.2,2354
Normal birth weight (2500g+),30 to 34,2006,Summit,1388,20.9,2355
Normal birth weight (2500g+),35 to 39,2006,Summit,730,11.0,2356
Normal birth weight (2500g+),40 to 44,2006,Summit,136,2.1,2357
Normal birth weight (2500g+),45 and older,2006,Summit,*,*,2358
Low birth weight (<2500g),Less than 15,2006,Trumbull,0,0.0,2370
Low birth weight (<2500g),15 to 17,2006,Trumbull,12,0.5,2371
Low birth weight (<2500g),18 to 19,2006,Trumbull,18,0.7,2372
Low birth weight (<2500g),20 to 24,2006,Trumbull,60,2.5,2373
Low birth weight (<2500g),25 to 29,2006,Trumbull,63,2.6,2374
Low birth weight (<2500g),30 to 34,2006,Trumbull,39,1.6,2375
Low birth weight (<2500g),35 to 39,2006,Trumbull,18,0.7,2376
Low birth weight (<2500g),40 to 44,2006,Trumbull,6,0.2,2377
Low birth weight (<2500g),45 and older,2006,Trumbull,*,*,2378
Normal birth weight (2500g+),Less than 15,2006,Trumbull,*,*,2380
Normal birth weight (2500g+),15 to 17,2006,Trumbull,68,2.8,2381
Normal birth weight (2500g+),18 to 19,2006,Trumbull,159,6.6,2382
Normal birth weight (2500g+),20 to 24,2006,Trumbull,617,25.6,2383
Normal birth weight (2500g+),25 to 29,2006,Trumbull,663,27.5,2384
Normal birth weight (2500g+),30 to 34,2006,Trumbull,449,18.6,2385
Normal birth weight (2500g+),35 to 39,2006,Trumbull,199,8.3,2386
Normal birth weight (2500g+),40 to 44,2006,Trumbull,35,1.5,2387
Normal birth weight (2500g+),45 and older,2006,Trumbull,*,*,2388
Low birth weight (<2500g),Less than 15,2006,Tuscarawas,0,0.0,2400
Low birth weight (<2500g),15 to 17,2006,Tuscarawas,1,0.1,2401
Low birth weight (<2500g),18 to 19,2006,Tuscarawas,10,0.9,2402
Low birth weight (<2500g),20 to 24,2006,Tuscarawas,31,2.7,2403
Low birth weight (<2500g),25 to 29,2006,Tuscarawas,17,1.5,2404
Low birth weight (<2500g),30 to 34,2006,Tuscarawas,23,2.0,2405
Low birth weight (<2500g),35 to 39,2006,Tuscarawas,7,0.6,2406
Low birth weight (<2500g),40 to 44,2006,Tuscarawas,1,0.1,2407
Low birth weight (<2500g),45 and older,2006,Tuscarawas,0,0.0,2408
Normal birth weight (2500g+),Less than 15,2006,Tuscarawas,0,0.0,2410
Normal birth weight (2500g+),15 to 17,2006,Tuscarawas,*,*,2411
Normal birth weight (2500g+),18 to 19,2006,Tuscarawas,77,6.6,2412
Normal birth weight (2500g+),20 to 24,2006,Tuscarawas,334,28.7,2413
Normal birth weight (2500g+),25 to 29,2006,Tuscarawas,343,29.5,2414
Normal birth weight (2500g+),30 to 34,2006,Tuscarawas,208,17.9,2415
Normal birth weight (2500g+),35 to 39,2006,Tuscarawas,77,6.6,2416
Normal birth weight (2500g+),40 to 44,2006,Tuscarawas,*,*,2417
Normal birth weight (2500g+),45 and older,2006,Tuscarawas,0,0.0,2418
Low birth weight (<2500g),Less than 15,2006,Union,0,0.0,2430
Low birth weight (<2500g),15 to 17,2006,Union,2,0.3,2431
Low birth weight (<2500g),18 to 19,2006,Union,5,0.7,2432
Low birth weight (<2500g),20 to 24,2006,Union,5,0.7,2433
Low birth weight (<2500g),25 to 29,2006,Union,9,1.3,2434
Low birth weight (<2500g),30 to 34,2006,Union,20,2.9,2435
Low birth weight (<2500g),35 to 39,2006,Union,5,0.7,2436
Low birth weight (<2500g),40 to 44,2006,Union,1,0.1,2437
Low birth weight (<2500g),45 and older,2006,Union,0,0.0,2438
Normal birth weight (2500g+),Less than 15,2006,Union,0,0.0,2440
Normal birth weight (2500g+),15 to 17,2006,Union,*,*,2441
Normal birth weight (2500g+),18 to 19,2006,Union,25,3.6,2442
Normal birth weight (2500g+),20 to 24,2006,Union,125,18.2,2443
Normal birth weight (2500g+),25 to 29,2006,Union,225,32.8,2444
Normal birth weight (2500g+),30 to 34,2006,Union,165,24.1,2445
Normal birth weight (2500g+),35 to 39,2006,Union,73,10.7,2446
